Trait_Nickname	Trait_Fullname	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Pituitary	0.002031237	0.0013585502	0.06743759	0.730501	0.0688554915254237	0.0460525483513502	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Prostate	0.001657284	0.0013190016	0.10447306	0.730501	0.0561791186440678	0.0447119182795725	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Skin (sun unexposed)	-0.001184094	0.0021678363	0.29246081	0.7866187	-0.0401387796610169	0.0734859764026054	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Skin (sun exposed)	0.002065495	0.0023145803	0.18609346	0.7397424	0.070016779661017	0.0784603500813624	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Spleen	0.003718735	0.001795426	0.0191688	0.730501	0.126058813559322	0.0608618984790909	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Stomach	-0.001731933	0.0014324049	0.11331058	0.730501	-0.058709593220339	0.048556099297382	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Testis	-0.001451097	0.0016200206	0.18519913	0.7397424	-0.0491897288135593	0.0549159511254383	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Thyroid	-0.002589442	0.0018785775	0.08403901	0.730501	-0.0877776949152542	0.0636805924408502	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Uterus	0.0007482471	0.0011290528	0.25375459	0.7397424	0.0253643084745763	0.0382729759885163	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Vagina	-0.0007180175	0.0010773357	0.25255372	0.7397424	-0.0243395762711864	0.0365198549920607	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	Whole Blood	-0.0003806935	0.0016379278	0.40810441	0.9165204	-0.0129048644067797	0.0555229758758597	0.0295
AgeFirstBirth,HDL	PASS_AgeFirstBirth,PASS_HDL	AllTissues	0.003420487	0.0021747948	0.05788419	1	0.115948711864407	0.073721858888299	0.0295
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Adipose Sub.	-0.006004564	0.002814661	0.0164493533	0.64152478	0.184189079754601	0.0863392864860273	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Adipose Visc.	0.003405714	0.002446076	0.081913148	0.86601562	-0.104469754601227	0.0750330000638896	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Adrenal Gland	1.225052e-05	0.001917247	0.4974509192	0.99490184	-0.00037578282208589	0.0588112446303374	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Aorta Artery	-0.0003559534	0.003535206	0.4598990055	0.99407958	0.0109188159509202	0.108441911670209	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Coronary Artery	0.00105261	0.001859724	0.2856957682	0.95947223	-0.0322886503067485	0.0570467346647221	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Tibial Artery	-0.002439451	0.002471402	0.1618037157	0.86601562	0.0748297852760736	0.0758098635090258	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Limbic	-0.002384724	0.002104657	0.128592439	0.86601562	0.0731510429447853	0.0645600448983552	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Cortex	0.002438064	0.00137039	0.0376115478	0.86601562	-0.0747872392638037	0.0420365176268405	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Basal Ganglia	-0.002387252	0.002276241	0.1471421713	0.86601562	0.0732285889570552	0.0698233547740009	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Cereb.	0.0005602554	0.002545923	0.4129122729	0.97666763	-0.0171857484662577	0.0780958000559405	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Spinal Cord	0.0006951159	0.001655176	0.3372555412	0.96227124	-0.0213225736196319	0.0507722750433092	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Brain Subst. Nigra	5.894986e-05	0.001408258	0.4833050967	0.99407958	-0.00180827791411043	0.0431980883375347	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Breast	0.001570767	0.002678882	0.2788195812	0.95947223	-0.048183036809816	0.0821742947876064	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	LCLs	-0.001034994	0.001519692	0.2479183114	0.95947223	0.031748282208589	0.0466163067022877	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Fibroblasts	0.0001036391	0.002632017	0.4842951805	0.99407958	-0.00317911349693252	0.0807367250088874	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Sigmoid Intestine	-0.001726813	0.00242005	0.2377545075	0.95947223	0.0529697239263804	0.0742346726958203	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Transverse Intestine	0.0007033582	0.002121251	0.3701043243	0.96227124	-0.0215754049079755	0.0650690550494289	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Esophagus Mucosa	0.0006292234	0.002780682	0.4104903238	0.97666763	-0.0193013312883436	0.0852969898611031	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Esophagus Muscularis	-0.000591427	0.003518531	0.4332565483	0.97666763	0.0181419325153374	0.107930385954376	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Heart A. Appen.	-0.001346455	0.002501812	0.2952222252	0.95947223	0.0413023006134969	0.0767427027573111	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Heart Left Vent.	0.0004521123	0.002909123	0.4382482961	0.97666763	-0.0138684754601227	0.0892368966585534	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Liver	0.001983613	0.001660097	0.116067292	0.86601562	-0.0608470245398773	0.0509232078030699	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Lung	-0.002462374	0.002598264	0.171641187	0.86601562	0.0755329447852761	0.0797013521126767	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Min. Salivary Gland	-0.001962138	0.001374975	0.0767847709	0.86601562	0.060188282208589	0.0421771411837868	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Muscle Skeletal	-0.002319267	0.002086509	0.1331650099	0.86601562	0.0711431595092025	0.0640033503179807	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Tibial Nerve	-0.003425715	0.003878414	0.1885431818	0.86601562	0.105083282208589	0.118969741329644	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Ovary	0.0008829315	0.001588341	0.2891454193	0.95947223	-0.0270837883435583	0.0487221023679178	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Pancreas	-0.002827313	0.002565664	0.1352350291	0.86601562	0.0867273926380368	0.0787013615136506	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Pituitary	0.002724389	0.003087045	0.1887469946	0.86601562	-0.0835702147239264	0.0946946310187405	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Prostate	0.001552922	0.001981219	0.2165724291	0.93848053	-0.0476356441717791	0.0607735932071785	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Skin (sun unexposed)	0.001286233	0.003286776	0.3477745491	0.96227124	-0.039455	0.100821347650681	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Skin (sun exposed)	0.001663307	0.003547692	0.319591262	0.96227124	-0.0510216871165644	0.108824921487967	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Spleen	-0.002984297	0.002146743	0.0822415173	0.86601562	0.0915428527607362	0.0658510165993752	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Stomach	-0.002035587	0.002293976	0.1874420517	0.86601562	0.0624413190184049	0.0703673693539068	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Testis	0.001542203	0.003574888	0.3330891684	0.96227124	-0.0473068404907976	0.109659125996234	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Thyroid	0.004227813	0.004068709	0.1493780862	0.86601562	-0.129687515337423	0.124807019146406	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Uterus	0.0006143819	0.001686005	0.357779322	0.96227124	-0.0188460705521472	0.0517179516756669	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Vagina	-0.0004660041	0.002649833	0.4302012938	0.97666763	0.0142946042944785	0.0812832108735985	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	Whole Blood	0.005516643	0.001718083	0.0006615334	0.05159961	-0.16922217791411	0.0527019405797252	-0.0326
AgeFirstBirth,RA	PASS_AgeFirstBirth,PASS_Rheumatoid_Arthritis	AllTissues	-0.003077834	0.002678364	0.1252477551	1	0.0944120858895706	0.0821584201933147	-0.0326
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Adipose Sub.	-0.0057064842	0.0043230176	0.09341361	0.8307629	0.182900134615385	0.138558256686523	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Adipose Visc.	0.0004475177	0.0029431792	0.43957277	0.9307893	-0.014343516025641	0.094332667060391	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Adrenal Gland	0.0019362542	0.0012899581	0.06667506	0.8307629	-0.0620594294871795	0.0413448113089288	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Aorta Artery	-0.0012976039	0.0022753077	0.28423773	0.8307629	0.0415898685897436	0.0729265284268997	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Coronary Artery	-0.0016232544	0.0019829647	0.2065074	0.8307629	0.0520273846153846	0.0635565617213093	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Tibial Artery	-0.0002455203	0.0023823314	0.45895814	0.9307893	0.00786924038461538	0.0763567754178625	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Limbic	0.0003786594	0.0016124704	0.40716962	0.9307893	-0.0121365192307692	0.0516817450189897	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Cortex	0.0009513934	0.0019496293	0.31277958	0.8423161	-0.0304933782051282	0.0624881172341603	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Basal Ganglia	-0.0002854737	0.0019647367	0.44223752	0.9307893	0.00914979807692308	0.0629723305735106	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Cereb.	-0.0020965335	0.0019834138	0.1452483	0.8307629	0.0671965865384615	0.0635709541995356	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Spinal Cord	0.0002816027	0.0015226296	0.42663609	0.9307893	-0.00902572756410257	0.0488022293360048	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Brain Subst. Nigra	-0.001065228	0.0010856586	0.16325166	0.8307629	0.0341419230769231	0.0347967503280199	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Breast	0.0008810457	0.0027844328	0.37584249	0.9161161	-0.0282386442307692	0.0892446425873891	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	LCLs	-0.0008521385	0.0009970553	0.19637105	0.8307629	0.0273121314102564	0.0319569021638524	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Fibroblasts	-0.0032753806	0.0022505153	0.07278047	0.8307629	0.104980147435897	0.0721319004123196	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Sigmoid Intestine	0.0013544348	0.002366487	0.28354589	0.8307629	-0.0434113717948718	0.075848943043801	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Transverse Intestine	0.0003526451	0.002226156	0.43706691	0.9307893	-0.0113027275641026	0.0713511523728724	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Esophagus Mucosa	-0.0012508537	0.001947676	0.26036231	0.8307629	0.0400914647435897	0.0624255140452093	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Esophagus Muscularis	-0.0034196257	0.0031509116	0.13889852	0.8307629	0.109603387820513	0.100990755595861	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Heart A. Appen.	0.0043580217	0.0029680075	0.07100697	0.8307629	-0.139680182692308	0.0951284461191202	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Heart Left Vent.	-0.0043709346	0.0053664093	0.20767959	0.8307629	0.140094057692308	0.172000298121471	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Liver	0.0012839409	0.0018049425	0.23843452	0.8307629	-0.0411519519230769	0.057850720066317	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Lung	0.0030091724	0.0025267838	0.11684443	0.8307629	-0.0964478333333333	0.0809866595705154	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Min. Salivary Gland	0.0019812305	0.0013824933	0.07591677	0.8307629	-0.0635009775641026	0.044310682894383	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Muscle Skeletal	-0.0018607474	0.0033198434	0.28757176	0.8307629	0.0596393397435897	0.106405235872017	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Tibial Nerve	-0.0012699789	0.0027319692	0.32101643	0.8423161	0.0407044519230769	0.0875631168670881	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Ovary	0.003474248	0.0029469081	0.11920967	0.8307629	-0.111354102564103	0.094452183989334	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Pancreas	0.0008339189	0.001826238	0.32396774	0.8423161	-0.0267281698717949	0.0585332694181106	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Pituitary	0.0031078804	0.0021603033	0.07512748	0.8307629	-0.0996115512820513	0.0692404909851673	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Prostate	0.0017146511	0.0016720713	0.15257184	0.8307629	-0.054956766025641	0.0535920273650872	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Skin (sun unexposed)	0.0016493944	0.0027126023	0.27157758	0.8307629	-0.0528652051282051	0.0869423826242006	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Skin (sun exposed)	0.000972033	0.0024562642	0.34614978	0.8709575	-0.0311549038461538	0.0787264163065141	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Spleen	-0.0067410909	0.0040619102	0.04849884	0.8307629	0.216060605769231	0.130189430020038	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Stomach	-0.0011511543	0.0018927848	0.27153398	0.8307629	0.0368959711538462	0.0606661805108423	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Testis	-0.0016858594	0.0027389468	0.26910775	0.8307629	0.0540339551282051	0.0877867574170663	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Thyroid	-0.0031679178	0.0026817684	0.11874587	0.8307629	0.101535826923077	0.0859541159699096	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Uterus	0.0020526087	0.0017168168	0.11592833	0.8307629	-0.0657887403846154	0.0550261791792035	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Vagina	0.0009021616	0.0012051924	0.22706053	0.8307629	-0.0289154358974359	0.0386279600467939	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	Whole Blood	0.0001830108	0.0021071619	0.46539466	0.9307893	-0.00586573076923077	0.0675372411856381	-0.0312
HDL,Reticulocyte	PASS_HDL,PASS_RTC_Vuckovic2020	AllTissues	-0.0092599544	0.0031345044	0.0015674	1	0.29679341025641	0.10046488550375	-0.0312
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Adipose Sub.	0.0073659472	0.005356306	0.084536036	0.7957663	0.220537341317365	0.160368455346482	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Adipose Visc.	0.0043319344	0.003126843	0.082964825	0.7957663	0.129698634730539	0.0936180656775755	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Adrenal Gland	0.0010238476	0.001749343	0.27918122	0.9052356	0.030654119760479	0.0523755325077677	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Aorta Artery	0.0009234925	0.002810991	0.371255793	0.9052356	0.0276494760479042	0.0841613994425569	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Coronary Artery	0.0034058112	0.002344094	0.073121209	0.7957663	0.101970395209581	0.0701824595194946	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Tibial Artery	-0.0015425942	0.00283192	0.292974148	0.9052356	-0.0461854550898204	0.0847880091248707	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Limbic	-0.0014335929	0.001894439	0.224603649	0.9052356	-0.0429219431137725	0.0567197447227686	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Cortex	-0.0006901935	0.00275045	0.400930858	0.9052356	-0.0206644760479042	0.0823487940027195	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Basal Ganglia	0.0013870158	0.002268629	0.27047086	0.9052356	0.0415274191616766	0.0679230113084096	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Cereb.	-0.0035876519	0.002672741	0.089747412	0.7957663	-0.10741472754491	0.0800221716000282	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Spinal Cord	0.0027691619	0.002410434	0.125314541	0.888594	0.0829090389221557	0.0721686958281937	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Brain Subst. Nigra	-4.25788e-05	0.001282917	0.486761914	0.9735238	-0.00127481437125749	0.0384106876544677	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Breast	0.0006842686	0.003297327	0.417801025	0.9052356	0.0204870838323353	0.0987223712021024	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	LCLs	0.0020451278	0.001432164	0.076646185	0.7957663	0.061231371257485	0.0428791658550817	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Fibroblasts	0.0035900444	0.002700021	0.091819184	0.7957663	0.107486359281437	0.0808389605138129	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Sigmoid Intestine	0.0006675473	0.002557813	0.397052577	0.9052356	0.0199864461077844	0.0765812374599722	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Transverse Intestine	0.0007466209	0.002335697	0.374614336	0.9052356	0.0223539191616766	0.06993104329132	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Esophagus Mucosa	0.0012334634	0.002936508	0.337226549	0.9052356	0.0369300419161677	0.0879194005803249	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Esophagus Muscularis	0.0012471835	0.005615263	0.412115694	0.9052356	0.0373408233532934	0.168121655688133	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Heart A. Appen.	0.0010776609	0.002494806	0.332884605	0.9052356	0.0322652964071856	0.0746948011188761	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Heart Left Vent.	0.0008315614	0.002576392	0.373437763	0.9052356	0.0248970479041916	0.0771374910144533	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Liver	0.0011970841	0.002546034	0.319114653	0.9052356	0.0358408413173653	0.0762285724916755	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Lung	-0.0051797854	0.002108891	0.00702142100000003	0.5476708	-0.155083395209581	0.0631404460608647	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Min. Salivary Gland	-0.0032411331	0.001699816	0.028276149	0.7957663	-0.0970399131736527	0.0508926963074533	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Muscle Skeletal	-0.0005881355	0.002810957	0.417134492	0.9052356	-0.0176088473053892	0.0841603969394904	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Tibial Nerve	-0.00407393	0.003984704	0.153297662	0.9052356	-0.121973952095808	0.119302509517585	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Ovary	-0.0020744816	0.002673163	0.218862664	0.9052356	-0.0621102275449102	0.0800348187869862	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Pancreas	0.0028812811	0.002401176	0.115080153	0.888594	0.0862659011976048	0.0718914856924889	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Pituitary	-0.0018615486	0.002612719	0.238079206	0.9052356	-0.0557349880239521	0.0782251104238443	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Prostate	-0.0004236131	0.001908283	0.412162185	0.9052356	-0.0126830269461078	0.0571342198138737	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Skin (sun unexposed)	0.0035766844	0.003649757	0.163548286	0.9052356	0.107086359281437	0.109274156405016	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Skin (sun exposed)	-0.0030773939	0.003530879	0.191722594	0.9052356	-0.0921375419161677	0.105714933126904	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Spleen	-0.0011474218	0.002219534	0.302590225	0.9052356	-0.0343539461077844	0.0664531088039162	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Stomach	-0.0003342894	0.00194573	0.431794785	0.9102701	-0.0100086646706587	0.0582554032234057	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Testis	-0.0008641852	0.002763781	0.37726106	0.9052356	-0.0258738083832335	0.0827479455102545	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Thyroid	0.0020392853	0.006992468	0.385280835	0.9052356	0.0610564461077844	0.209355320905987	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Uterus	-0.0031831257	0.002031858	0.0586031299999999	0.7957663	-0.0953031646706587	0.0608340699591338	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Vagina	-0.0006782778	0.001488537	0.324314617	0.9052356	-0.0203077185628742	0.0445669866807719	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	Whole Blood	0.0002675677	0.002033558	0.447659779	0.9188806	0.00801100898203593	0.0608849724246183	0.0334
Reticulocyte,T2D	PASS_RTC_Vuckovic2020,PASS_Type_2_Diabetes	AllTissues	0.0092686593	0.003322243	0.002636381	1	0.277504769461078	0.099468362241921	0.0334
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Adipose Sub.	-0.0018024075	0.002752306	0.25627515	0.8525499	0.0602811872909699	0.0920503643914492	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Adipose Visc.	-0.0002050363	0.002279108	0.46415815	0.9362676	0.00685740133779264	0.0762243364116786	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Adrenal Gland	-0.0029145959	0.001744068	0.04734617	0.8525499	0.0974781237458194	0.0583300172391047	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Aorta Artery	-0.0025591695	0.002164678	0.11855523	0.8525499	0.0855909531772575	0.0723972689394371	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Coronary Artery	0.0010077521	0.001706784	0.27744817	0.8525499	-0.0337040836120401	0.0570830872489739	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Tibial Artery	-0.0033126865	0.002537552	0.09586717	0.8525499	0.110792190635452	0.0848679500595819	-0.0299
Yrs Edu,Alkaline Phosph	PASS_Years_of_Education1,UKB_460K.biochemistry_AlkalinePhosphatase	Brain Limbic	0.0010481119	0.002233035	0.31940382	0.8525499	-0.0350539096989967	0.0746834382273485	-0.0299
