Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Ovary	-4.714597e-04	0.0003647257	0.90193249	0.9958970	-0.0282311195955999	0.0218398651253497
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Pancreas	-5.997081e-04	0.0005446777	0.86455884	0.9958970	-0.035910665790267	0.0326154332738596
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Pituitary	-5.623452e-04	0.0004811078	0.87876898	0.9958970	-0.0336733678209214	0.0288088481147823
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Prostate	-5.751312e-04	0.0004174779	0.91584163	0.9958970	-0.0344389912245057	0.0249986755742819
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Skin_Not_Sun_Exposed_Suprapubic	-9.329748e-05	0.0015991827	0.52326139	0.8872693	-0.00558667554297187	0.0957594446987533
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Skin_Sun_Exposed_Lower_leg	 8.349759e-05	0.0007719902	0.45693483	0.8825042	0.00499985597422408	0.046226959054834
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Spleen	-1.093513e-04	0.0005255139	0.58241848	0.9464300	-0.00654798046548892	0.0314678999337154
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Stomach	 1.078362e-03	0.0006407970	0.04620247	0.8825042	0.0645726034067958	0.0383710759111293
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Testis	-5.850631e-04	0.0007286421	0.78899816	0.9958970	-0.0350337209771008	0.0436312644870155
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Thyroid	-1.196337e-03	0.0005762129	0.98106258	0.9958970	-0.0716369500440952	0.0345037666546977
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Uterus	 3.238453e-04	0.0003681766	0.18954010	0.8825042	0.0193919324640204	0.022046500835252
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Vagina	 4.566507e-04	0.0003098687	0.07028239	0.8825042	0.027344351407541	0.0185550092218599
PASS_IschemicStroke_Malik2018	Ischemic Stroke	Whole_Blood	-2.454364e-06	0.0005503916	0.50177900	0.8872693	-0.000146967887798172	0.0329575816547675
PASS_IschemicStroke_Malik2018	Ischemic Stroke	AllTissues	-6.036968e-04	0.0006004735	0.84264016	NA	-0.0361495115007621	0.0359564973449657
PASS_Anorexia	Anorexia	Adipose_Subcutaneous	-0.0020983905	0.008538736	0.59706194	0.9765968	-0.0088990266289623	0.0362117739157313
PASS_Anorexia	Anorexia	Adipose_Visceral_Omentum	 0.0100510750	0.010476640	0.16868376	0.7046247	0.0426254242469453	0.0444301931551459
PASS_Anorexia	Anorexia	Adrenal_Gland	-0.0075709957	0.006699014	0.87079678	0.9899019	-0.0321077000260906	0.0284097298159348
PASS_Anorexia	Anorexia	Artery_Aorta	 0.0107303833	0.009803654	0.13686152	0.7046247	0.0455062904959839	0.0415761402087822
PASS_Anorexia	Anorexia	Artery_Coronary	-0.0054936295	0.005797948	0.82831120	0.9899019	-0.0232978349238979	0.0245884151033467
PASS_Anorexia	Anorexia	Artery_Tibial	 0.0080939632	0.009227497	0.19020069	0.7046247	0.0343255438562006	0.0391327257856575
PASS_Anorexia	Anorexia	Brain_Limbic	 0.0037076562	0.006125658	0.27250094	0.8856280	0.0157237328307034	0.0259781938927973
PASS_Anorexia	Anorexia	Brain_Cortex	 0.0052319215	0.005070898	0.15109358	0.7046247	0.0221879622172634	0.0215050805340989
PASS_Anorexia	Anorexia	Brain_BasalGanglia	 0.0097646772	0.006818040	0.07604582	0.7046247	0.0414108446207604	0.0289145056046801
PASS_Anorexia	Anorexia	Brain_Cerebellum	-0.0028808096	0.007421017	0.65106453	0.9765968	-0.0122171737231616	0.0314716566732928
PASS_Anorexia	Anorexia	Brain_Spinal_cord_cervical_c-1	 0.0011774594	0.004765953	0.40243227	0.9349305	0.00499346634050008	0.0202118432984557
PASS_Anorexia	Anorexia	Brain_Substantia_nigra	-0.0091142856	0.003924036	0.98990187	0.9899019	-0.0386526105328813	0.0166413726743003
PASS_Anorexia	Anorexia	Breast_Mammary_Tissue	 0.0082456794	0.009017260	0.18024469	0.7046247	0.0349689543428871	0.038241134800576
PASS_Anorexia	Anorexia	Cells_EBV-transformed_lymphocytes	 0.0051151900	0.004532478	0.12954097	0.7046247	0.0216929177019698	0.0192217049442354
PASS_Anorexia	Anorexia	Cells_Cultured_fibroblasts	-0.0030458083	0.011051788	0.60857010	0.9765968	-0.0129169139356311	0.0468693318637163
PASS_Anorexia	Anorexia	Colon_Sigmoid	-0.0053694311	0.006963995	0.77965467	0.9899019	-0.0227711242041331	0.0295334805772626
PASS_Anorexia	Anorexia	Colon_Transverse	-0.0001096898	0.007066222	0.50619258	0.9349305	-0.000465181521755098	0.0299670131759251
PASS_Anorexia	Anorexia	Esophagus_Mucosa	-0.0081120082	0.009604510	0.80083403	0.9899019	-0.0344020706065896	0.0407315946578316
PASS_Anorexia	Anorexia	Esophagus_Muscularis	 0.0021494520	0.009563244	0.41108229	0.9349305	0.00911557246328473	0.0405565910419122
PASS_Anorexia	Anorexia	Heart_Atrial_Appendage	 0.0012135194	0.008643142	0.44417096	0.9349305	0.0051463926331187	0.0366545471547458
PASS_Anorexia	Anorexia	Heart_Left_Ventricle	 0.0035089967	0.007196744	0.31292327	0.9172085	0.0148812411818609	0.0305205417010481
PASS_Anorexia	Anorexia	Liver	-0.0004869612	0.007085401	0.52739670	0.9349305	-0.00206514512368743	0.030048350297704
PASS_Anorexia	Anorexia	Lung	 0.0002449536	0.007581959	0.48711344	0.9349305	0.00103881953365639	0.0321541930012427
PASS_Anorexia	Anorexia	Minor_Salivary_Gland	 0.0064623687	0.004744832	0.08660202	0.7046247	0.0274061439076878	0.0201222737290325
PASS_Anorexia	Anorexia	Muscle_Skeletal	-0.0070373734	0.005963459	0.88101631	0.9899019	-0.0298446708788561	0.025290324777466
PASS_Anorexia	Anorexia	Nerve_Tibial	-0.0146172609	0.009206996	0.94381448	0.9899019	-0.0619900803088931	0.0390457826899213
PASS_Anorexia	Anorexia	Ovary	 0.0057540928	0.005394810	0.14307675	0.7046247	0.0244024289958444	0.0228787550273477
PASS_Anorexia	Anorexia	Pancreas	-0.0039811648	0.006317704	0.73570505	0.9899019	-0.0168836504005441	0.0267926397873483
PASS_Anorexia	Anorexia	Pituitary	 0.0004015752	0.008132026	0.48030746	0.9349305	0.00170303298895991	0.0344869644522285
PASS_Anorexia	Anorexia	Prostate	-0.0053557753	0.005951995	0.81589426	0.9899019	-0.0227132115051877	0.0252417090787935
PASS_Anorexia	Anorexia	Skin_Not_Sun_Exposed_Suprapubic	-0.0209246476	0.015099257	0.91709700	0.9899019	-0.088738963359207	0.0640341670863172
PASS_Anorexia	Anorexia	Skin_Sun_Exposed_Lower_leg	 0.0339185150	0.025116917	0.08843983	0.7046247	0.143844423112017	0.106517884393377
PASS_Anorexia	Anorexia	Spleen	 0.0030266477	0.007336024	0.33995963	0.9172085	0.0128356560713889	0.031111213712773
PASS_Anorexia	Anorexia	Stomach	-0.0068806520	0.007067688	0.83485663	0.9899019	-0.0291800340758581	0.0299732312581425
PASS_Anorexia	Anorexia	Testis	-0.0026823925	0.007553612	0.63874785	0.9765968	-0.0113757103123523	0.0320339799346088
PASS_Anorexia	Anorexia	Thyroid	 0.0031529468	0.008344530	0.35277252	0.9172085	0.0133712756835841	0.0353881664779639
PASS_Anorexia	Anorexia	Uterus	-0.0079486679	0.003948873	0.97793718	0.9899019	-0.0337093635173933	0.0167467041705385
PASS_Anorexia	Anorexia	Vagina	 0.0040064529	0.004735036	0.19874030	0.7046247	0.0169908942954945	0.0200807293918223
PASS_Anorexia	Anorexia	Whole_Blood	-0.0111435699	0.006055284	0.96713827	0.9899019	-0.0472585661927069	0.0256797456173435
PASS_Anorexia	Anorexia	AllTissues	 0.0011040122	0.008481890	0.44821948	NA	0.00468198574232265	0.0359706974199362
PASS_Alzheimers_deRojas2021	Alzheimer's	Adipose_Subcutaneous	-0.0002953986	0.0020894892	0.55621259	0.7856802	-0.0129560789937847	0.0916442640245452
PASS_Alzheimers_deRojas2021	Alzheimer's	Adipose_Visceral_Omentum	-0.0001041132	0.0010308615	0.54022330	0.7856802	-0.00456636821261127	0.045213225811282
PASS_Alzheimers_deRojas2021	Alzheimer's	Adrenal_Gland	 0.0000895556	0.0016592550	0.47847819	0.7856802	0.00392787737378593	0.0727743424090684
PASS_Alzheimers_deRojas2021	Alzheimer's	Artery_Aorta	-0.0026971286	0.0011446467	0.99077095	0.9911136	-0.11829511410666	0.0502038012723509
PASS_Alzheimers_deRojas2021	Alzheimer's	Artery_Coronary	 0.0004448404	0.0007954150	0.28799361	0.7160640	0.0195105436579438	0.0348866233747281
PASS_Alzheimers_deRojas2021	Alzheimer's	Artery_Tibial	-0.0003978031	0.0018701598	0.58422371	0.7856802	-0.0174475036908113	0.0820245534583952
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_Limbic	 0.0012455353	0.0009186953	0.08758691	0.6134862	0.0546287414953118	0.0402936538156505
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_Cortex	-0.0018994238	0.0013177982	0.92525872	0.9911136	-0.0833080596083689	0.0577981687112377
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_BasalGanglia	 0.0003488020	0.0015354601	0.41014792	0.7856802	0.0152983339409313	0.0673447433024403
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_Cerebellum	 0.0021666971	0.0016321720	0.09217281	0.6134862	0.0950305740514237	0.0715864917846684
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_Spinal_cord_cervical_c-1	 0.0017381581	0.0008163151	0.01661582	0.6134862	0.0762350058334632	0.0358032942766747
PASS_Alzheimers_deRojas2021	Alzheimer's	Brain_Substantia_nigra	-0.0016255555	0.0006857963	0.99111361	0.9911136	-0.0712962928142101	0.0300787863827438
PASS_Alzheimers_deRojas2021	Alzheimer's	Breast_Mammary_Tissue	-0.0038043193	0.0030235086	0.89584870	0.9911136	-0.16685610973638	0.132610025018052
PASS_Alzheimers_deRojas2021	Alzheimer's	Cells_EBV-transformed_lymphocytes	-0.0002672385	0.0013370626	0.57920880	0.7856802	-0.011720985095998	0.0586430956444912
PASS_Alzheimers_deRojas2021	Alzheimer's	Cells_Cultured_fibroblasts	-0.0003723771	0.0021021694	0.57030057	0.7856802	-0.016332329811119	0.0922004118588904
PASS_Alzheimers_deRojas2021	Alzheimer's	Colon_Sigmoid	-0.0020853073	0.0010537030	0.97609355	0.9911136	-0.0914608445803298	0.0462150425314816
PASS_Alzheimers_deRojas2021	Alzheimer's	Colon_Transverse	-0.0006616899	0.0018236204	0.64163932	0.8096604	-0.0290214869460299	0.0799833526217232
PASS_Alzheimers_deRojas2021	Alzheimer's	Esophagus_Mucosa	 0.0016144382	0.0012284183	0.09438250	0.6134862	0.0708086920755053	0.0538779968394211
PASS_Alzheimers_deRojas2021	Alzheimer's	Esophagus_Muscularis	 0.0021122749	0.0024437377	0.19369444	0.7160640	0.0926436341944202	0.107181479653237
PASS_Alzheimers_deRojas2021	Alzheimer's	Heart_Atrial_Appendage	-0.0001313054	0.0011633759	0.54493154	0.7856802	-0.00575900876297965	0.0510252587055535
PASS_Alzheimers_deRojas2021	Alzheimer's	Heart_Left_Ventricle	-0.0002167809	0.0016704444	0.55162753	0.7856802	-0.00950793229526513	0.0732651040743627
PASS_Alzheimers_deRojas2021	Alzheimer's	Liver	 0.0029009943	0.0021310698	0.08671175	0.6134862	0.127236592638017	0.0934679725422697
PASS_Alzheimers_deRojas2021	Alzheimer's	Lung	 0.0056381057	0.0054417003	0.15007946	0.7160640	0.247285336345254	0.238671066236218
PASS_Alzheimers_deRojas2021	Alzheimer's	Minor_Salivary_Gland	-0.0021191957	0.0009955772	0.98335673	0.9911136	-0.0929471786519588	0.0436656661022298
PASS_Alzheimers_deRojas2021	Alzheimer's	Muscle_Skeletal	 0.0005798935	0.0012296261	0.31860563	0.7160640	0.0254339248074841	0.0539309680896018
PASS_Alzheimers_deRojas2021	Alzheimer's	Nerve_Tibial	 0.0022285874	0.0023118334	0.16752513	0.7160640	0.0977450604344561	0.101396200411553
PASS_Alzheimers_deRojas2021	Alzheimer's	Ovary	 0.0011172589	0.0019005073	0.27830842	0.7160640	0.0490025830404316	0.0833555815795346
PASS_Alzheimers_deRojas2021	Alzheimer's	Pancreas	 0.0005128653	0.0011694367	0.33049107	0.7160640	0.0224940926003509	0.0512910812972596
PASS_Alzheimers_deRojas2021	Alzheimer's	Pituitary	 0.0016298163	0.0022813349	0.23748578	0.7160640	0.0714831718495965	0.10005854825029
PASS_Alzheimers_deRojas2021	Alzheimer's	Prostate	-0.0010440872	0.0014631972	0.76225208	0.9289947	-0.0457932975620044	0.064175316950575
PASS_Alzheimers_deRojas2021	Alzheimer's	Skin_Not_Sun_Exposed_Suprapubic	-0.0005595450	0.0015203608	0.64357620	0.8096604	-0.0245414483174581	0.0666824907702662
PASS_Alzheimers_deRojas2021	Alzheimer's	Skin_Sun_Exposed_Lower_leg	 0.0012582637	0.0017988196	0.24212164	0.7160640	0.0551870051203706	0.0788955957950206
PASS_Alzheimers_deRojas2021	Alzheimer's	Spleen	 0.0001227552	0.0017505432	0.47204746	0.7856802	0.00538400009907399	0.0767782085951447
PASS_Alzheimers_deRojas2021	Alzheimer's	Stomach	 0.0020943124	0.0026333726	0.21322048	0.7160640	0.0918558060508759	0.115498796111315
PASS_Alzheimers_deRojas2021	Alzheimer's	Testis	 0.0011971392	0.0020211821	0.27682601	0.7160640	0.0525061044221355	0.088648337682389
PASS_Alzheimers_deRojas2021	Alzheimer's	Thyroid	 0.0007085132	0.0018779486	0.35298261	0.7245432	0.0310751418558613	0.0823661652716496
PASS_Alzheimers_deRojas2021	Alzheimer's	Uterus	-0.0016414988	0.0014466841	0.87174172	0.9911136	-0.0719955629487018	0.0634510568403754
PASS_Alzheimers_deRojas2021	Alzheimer's	Vagina	 0.0005511123	0.0011598901	0.31734292	0.7160640	0.0241715940434973	0.0508723708931847
PASS_Alzheimers_deRojas2021	Alzheimer's	Whole_Blood	 0.0022533554	0.0012156894	0.03190094	0.6134862	0.0988313763958228	0.0533197100326175
PASS_Alzheimers_deRojas2021	Alzheimer's	AllTissues	 0.0126305067	0.0051675057	0.00725834	NA	0.553969590191342	0.22664498517708
PASS_Rheumatoid_Arthritis	RA	Adipose_Subcutaneous	-0.0118162239	0.008844842	9.092164e-01	0.9984190	-0.0631883632016	0.0472986177987793
PASS_Rheumatoid_Arthritis	RA	Adipose_Visceral_Omentum	-0.0046048456	0.010406033	6.709424e-01	0.9651079	-0.0246248428203016	0.0556472350225326
PASS_Rheumatoid_Arthritis	RA	Adrenal_Gland	 0.0094995011	0.007887424	1.142202e-01	0.7424316	0.0507994709139798	0.0421787362518026
PASS_Rheumatoid_Arthritis	RA	Artery_Aorta	 0.0072953962	0.018878449	3.495853e-01	0.8129376	0.0390128137022618	0.100954274886302
PASS_Rheumatoid_Arthritis	RA	Artery_Coronary	 0.0035478583	0.007053473	3.074841e-01	0.8129376	0.018972504025469	0.0377191065653509
PASS_Rheumatoid_Arthritis	RA	Artery_Tibial	 0.0044214905	0.011038477	3.443748e-01	0.8129376	0.0236443339749246	0.059029290797761
PASS_Rheumatoid_Arthritis	RA	Brain_Limbic	-0.0007307895	0.008308535	5.350444e-01	0.9072491	-0.00390796527071475	0.0444306683823645
PASS_Rheumatoid_Arthritis	RA	Brain_Cortex	-0.0025462863	0.007195792	6.382772e-01	0.9651079	-0.0136165040628428	0.0384801706609945
PASS_Rheumatoid_Arthritis	RA	Brain_BasalGanglia	-0.0137894056	0.008557787	9.464459e-01	0.9984190	-0.0737401366795636	0.045763569408946
PASS_Rheumatoid_Arthritis	RA	Brain_Cerebellum	 0.0318913398	0.013377702	8.564716e-03	0.3340239	0.170541923813249	0.071538511192823
PASS_Rheumatoid_Arthritis	RA	Brain_Spinal_cord_cervical_c-1	-0.0040060539	0.006986755	7.168057e-01	0.9651079	-0.021422748292159	0.0373623253462093
PASS_Rheumatoid_Arthritis	RA	Brain_Substantia_nigra	-0.0035566326	0.006411549	7.104579e-01	0.9651079	-0.01901942568147	0.0342863590165429
PASS_Rheumatoid_Arthritis	RA	Breast_Mammary_Tissue	 0.0083770817	0.009019641	1.765067e-01	0.8129376	0.0447972286042159	0.0482333751505791
PASS_Rheumatoid_Arthritis	RA	Cells_EBV-transformed_lymphocytes	 0.0039342540	0.007079940	2.892113e-01	0.8129376	0.0210387915405056	0.0378606439941184
PASS_Rheumatoid_Arthritis	RA	Cells_Cultured_fibroblasts	 0.0064376554	0.011052247	2.801235e-01	0.8129376	0.0344259645712582	0.0591029251747925
PASS_Rheumatoid_Arthritis	RA	Colon_Sigmoid	 0.0217795572	0.012327284	3.863282e-02	0.6035300	0.116468220091746	0.0659213026407941
PASS_Rheumatoid_Arthritis	RA	Colon_Transverse	 0.0118744165	0.009499169	1.056410e-01	0.7424316	0.0634995536717652	0.0507976952010659
PASS_Rheumatoid_Arthritis	RA	Esophagus_Mucosa	 0.0134085832	0.014111992	1.710167e-01	0.8129376	0.0717036536093396	0.0754651954054941
PASS_Rheumatoid_Arthritis	RA	Esophagus_Muscularis	-0.0135259259	0.012021633	8.697335e-01	0.9984190	-0.0723311543395497	0.0642868098265615
PASS_Rheumatoid_Arthritis	RA	Heart_Atrial_Appendage	-0.0118421847	0.007931782	9.322820e-01	0.9984190	-0.0633271909277807	0.0424159449177585
PASS_Rheumatoid_Arthritis	RA	Heart_Left_Ventricle	-0.0086975829	0.007625924	8.729669e-01	0.9984190	-0.0465111386218697	0.0407803429736399
PASS_Rheumatoid_Arthritis	RA	Liver	 0.0016555958	0.006072757	3.925701e-01	0.8129376	0.00885345369407369	0.0324746365268546
PASS_Rheumatoid_Arthritis	RA	Lung	-0.0071552245	0.010529048	7.516116e-01	0.9651079	-0.0382632328035077	0.0563050693004781
PASS_Rheumatoid_Arthritis	RA	Minor_Salivary_Gland	-0.0144831574	0.004906980	9.984190e-01	0.9984190	-0.0774500397377043	0.0262405359546651
PASS_Rheumatoid_Arthritis	RA	Muscle_Skeletal	 0.0044377486	0.009108062	3.130466e-01	0.8129376	0.0237312757118416	0.0487062149493928
PASS_Rheumatoid_Arthritis	RA	Nerve_Tibial	-0.0082976811	0.011375245	7.671370e-01	0.9651079	-0.0443726259795294	0.0608301847446481
PASS_Rheumatoid_Arthritis	RA	Ovary	-0.0041202798	0.005730970	7.639141e-01	0.9651079	-0.0220335816453745	0.0306468982852005
PASS_Rheumatoid_Arthritis	RA	Pancreas	 0.0004877990	0.009176903	4.788042e-01	0.8487892	0.00260855106558988	0.049074345879932
PASS_Rheumatoid_Arthritis	RA	Pituitary	 0.0006262295	0.009269495	4.730687e-01	0.8487892	0.0033488206799	0.0495694942859904
PASS_Rheumatoid_Arthritis	RA	Prostate	-0.0118411096	0.006684991	9.617444e-01	0.9984190	-0.0633214415007374	0.0357486156148742
PASS_Rheumatoid_Arthritis	RA	Skin_Not_Sun_Exposed_Suprapubic	 0.0071915263	0.011674188	2.689409e-01	0.8129376	0.0384573599130975	0.0624288149354786
PASS_Rheumatoid_Arthritis	RA	Skin_Sun_Exposed_Lower_leg	 0.0061705239	0.014001255	3.297107e-01	0.8129376	0.0329974541333691	0.0748730194391342
PASS_Rheumatoid_Arthritis	RA	Spleen	 0.0021064127	0.007991137	3.960465e-01	0.8129376	0.0112642390599974	0.0427333541358543
PASS_Rheumatoid_Arthritis	RA	Stomach	-0.0040700458	0.007983163	6.949143e-01	0.9651079	-0.0217649509622301	0.042690712361888
PASS_Rheumatoid_Arthritis	RA	Testis	 0.0233875842	0.013916643	4.642538e-02	0.6035300	0.125067295069591	0.0744205489321396
PASS_Rheumatoid_Arthritis	RA	Thyroid	 0.0201548951	0.014096023	7.638313e-02	0.7424316	0.107780187843648	0.0753798046573669
PASS_Rheumatoid_Arthritis	RA	Uterus	 0.0014484762	0.005301178	3.923357e-01	0.8129376	0.00774586183824364	0.0283485469608132
PASS_Rheumatoid_Arthritis	RA	Vagina	 0.0016812752	0.008462894	4.212627e-01	0.8214622	0.00899077630731326	0.0452561180289127
PASS_Rheumatoid_Arthritis	RA	Whole_Blood	-0.0130692189	0.006327373	9.805624e-01	0.9984190	-0.0698888713152861	0.0338362171464605
PASS_Rheumatoid_Arthritis	RA	AllTissues	 0.0536625522	0.010169003	6.563251e-08	NA	0.286965519993158	0.0543796962889872
PASS_Ever_Smoked	Ever Smoked	Adipose_Subcutaneous	 0.0004498242	0.003554155	0.44964318	0.9096011	0.00527343694715324	0.0416665264904258
PASS_Ever_Smoked	Ever Smoked	Adipose_Visceral_Omentum	-0.0011838740	0.003205810	0.64404424	0.9096011	-0.0138789444499156	0.0375827723543049
PASS_Ever_Smoked	Ever Smoked	Adrenal_Gland	-0.0062917955	0.002112549	0.99855072	0.9999893	-0.0737607915597238	0.0247661069652259
PASS_Ever_Smoked	Ever Smoked	Artery_Aorta	-0.0007040557	0.003502231	0.57966269	0.9096011	-0.00825387651030839	0.0410578047164751
PASS_Ever_Smoked	Ever Smoked	Artery_Coronary	-0.0017141072	0.002300253	0.77191919	0.9652462	-0.0200950437609	0.0269666200247865
PASS_Ever_Smoked	Ever Smoked	Artery_Tibial	 0.0006475571	0.003488693	0.42637297	0.9096011	0.00759152486157435	0.040899095074804
PASS_Ever_Smoked	Ever Smoked	Brain_Limbic	 0.0040956639	0.002711928	0.06549100	0.6705329	0.0480148165717898	0.0317928217888606
PASS_Ever_Smoked	Ever Smoked	Brain_Cortex	-0.0045875418	0.001839733	0.99367709	0.9999893	-0.0537812633431298	0.021567795071056
PASS_Ever_Smoked	Ever Smoked	Brain_BasalGanglia	 0.0008814404	0.002845018	0.37834934	0.9096011	0.0103334159362432	0.0333530852240551
PASS_Ever_Smoked	Ever Smoked	Brain_Cerebellum	 0.0047670515	0.004312017	0.13446561	0.7908574	0.0558857156408792	0.0505511916070782
PASS_Ever_Smoked	Ever Smoked	Brain_Spinal_cord_cervical_c-1	 0.0009649904	0.002869634	0.36833119	0.9096011	0.0113128997727135	0.0336416608653666
PASS_Ever_Smoked	Ever Smoked	Brain_Substantia_nigra	 0.0031104990	0.002457643	0.10282045	0.7908574	0.0364654039080257	0.0288117592554974
PASS_Ever_Smoked	Ever Smoked	Breast_Mammary_Tissue	-0.0040360445	0.003099011	0.90360421	0.9999893	-0.0473158798151091	0.036330731483334
PASS_Ever_Smoked	Ever Smoked	Cells_EBV-transformed_lymphocytes	-0.0005043258	0.002296446	0.58691311	0.9096011	-0.00591237724174096	0.0269219911412128
PASS_Ever_Smoked	Ever Smoked	Cells_Cultured_fibroblasts	-0.0013647796	0.003413048	0.65537429	0.9096011	-0.015999760374103	0.0400122885428343
PASS_Ever_Smoked	Ever Smoked	Colon_Sigmoid	 0.0020411666	0.003478149	0.27865080	0.9096011	0.0239292679539831	0.0407754870408462
PASS_Ever_Smoked	Ever Smoked	Colon_Transverse	-0.0050140254	0.002863793	0.96001274	0.9999893	-0.0587810710680736	0.0335731839973675
PASS_Ever_Smoked	Ever Smoked	Esophagus_Mucosa	-0.0114276661	0.002689402	0.99998927	0.9999893	-0.133970294372431	0.031528740214107
PASS_Ever_Smoked	Ever Smoked	Esophagus_Muscularis	-0.0007032248	0.003483332	0.57999583	0.9096011	-0.00824413583413837	0.0408362451547291
PASS_Ever_Smoked	Ever Smoked	Heart_Atrial_Appendage	 0.0029461153	0.003502333	0.20012172	0.8671941	0.0345382796529987	0.0410590011901987
PASS_Ever_Smoked	Ever Smoked	Heart_Left_Ventricle	-0.0025027014	0.003076955	0.79199690	0.9652462	-0.0293399929427687	0.0360721539181098
PASS_Ever_Smoked	Ever Smoked	Liver	 0.0032102686	0.006549689	0.31201720	0.9096011	0.0376350360025369	0.0767841611613347
PASS_Ever_Smoked	Ever Smoked	Lung	 0.0013649927	0.003375538	0.34296744	0.9096011	0.0160022587734626	0.0395725395525453
PASS_Ever_Smoked	Ever Smoked	Minor_Salivary_Gland	 0.0028390528	0.001911827	0.06877260	0.6705329	0.0332831510877508	0.0224129748901967
PASS_Ever_Smoked	Ever Smoked	Muscle_Skeletal	-0.0026012752	0.002869632	0.81766010	0.9663256	-0.0304956066094741	0.0336416431143781
PASS_Ever_Smoked	Ever Smoked	Nerve_Tibial	 0.0039244001	0.005345794	0.23144089	0.9026195	0.0460070356035885	0.0626705046136932
PASS_Ever_Smoked	Ever Smoked	Ovary	 0.0021810463	0.002213483	0.16222716	0.7908574	0.025569124099917	0.0259493955757018
PASS_Ever_Smoked	Ever Smoked	Pancreas	-0.0025258651	0.003123540	0.79064309	0.9652462	-0.0296115485941253	0.0366182870535476
PASS_Ever_Smoked	Ever Smoked	Pituitary	-0.0008809939	0.003644436	0.59550790	0.9096011	-0.0103281813179891	0.0427249249938502
PASS_Ever_Smoked	Ever Smoked	Prostate	 0.0007667401	0.002556830	0.38213464	0.9096011	0.0089887466074233	0.029974554971266
PASS_Ever_Smoked	Ever Smoked	Skin_Not_Sun_Exposed_Suprapubic	-0.0013787960	0.003331971	0.66049261	0.9096011	-0.0161640792743961	0.039061792132268
PASS_Ever_Smoked	Ever Smoked	Skin_Sun_Exposed_Lower_leg	 0.0034534630	0.003357975	0.15187233	0.7908574	0.0404860844132674	0.0393666439401451
PASS_Ever_Smoked	Ever Smoked	Spleen	 0.0076988862	0.003574105	0.01561719	0.3045352	0.0902565791246781	0.0419004098460087
PASS_Ever_Smoked	Ever Smoked	Stomach	-0.0002436068	0.003131561	0.53100279	0.9096011	-0.0028558823571685	0.0367123162696438
PASS_Ever_Smoked	Ever Smoked	Testis	 0.0104672656	0.004664578	0.01241653	0.3045352	0.122711202896192	0.0546843872530843
PASS_Ever_Smoked	Ever Smoked	Thyroid	-0.0052030651	0.003771410	0.91614624	0.9999893	-0.0609972459554761	0.0442134779492495
PASS_Ever_Smoked	Ever Smoked	Uterus	-0.0008554019	0.001869436	0.67637006	0.9096011	-0.0100281583990499	0.0219160178367053
PASS_Ever_Smoked	Ever Smoked	Vagina	 0.0001776882	0.002035673	0.46522162	0.9096011	0.00208309712540074	0.0238648709413535
PASS_Ever_Smoked	Ever Smoked	Whole_Blood	-0.0010682828	0.003099772	0.63481476	0.9096011	-0.0125238312458217	0.0363396431474141
PASS_Ever_Smoked	Ever Smoked	AllTissues	 0.0011966832	0.002903102	0.34009333	NA	0.0140291119537348	0.0340340247231369
PASS_MO_Zhao2021	Anisotropy Mode	Adipose_Subcutaneous	 0.0133153101	0.014801486	1.841685e-01	0.5525055	0.0599248880389518	0.0666133463521746
PASS_MO_Zhao2021	Anisotropy Mode	Adipose_Visceral_Omentum	-0.0207134298	0.011789572	9.605350e-01	0.9897787	-0.0932197561885365	0.0530583810560842
PASS_MO_Zhao2021	Anisotropy Mode	Adrenal_Gland	-0.0171969533	0.007418480	9.897787e-01	0.9897787	-0.0773940294364708	0.0333864998926161
PASS_MO_Zhao2021	Anisotropy Mode	Artery_Aorta	 0.0085308759	0.012393029	2.456128e-01	0.5874651	0.0383927808840743	0.0557742057379406
PASS_MO_Zhao2021	Anisotropy Mode	Artery_Coronary	 0.0088464900	0.011675301	2.243124e-01	0.5874651	0.0398131862419751	0.0525441108344073
PASS_MO_Zhao2021	Anisotropy Mode	Artery_Tibial	 0.0232998664	0.012615221	3.237614e-02	0.5484535	0.104859884911956	0.0567741730375193
PASS_MO_Zhao2021	Anisotropy Mode	Brain_Limbic	-0.0022731888	0.008798836	6.019320e-01	0.8698296	-0.0102303726054246	0.0395987231706685
